"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-13","2010","06","13","","17.5","","13.0","","15.3","","2.7","","0.0","","","M","","M","","M","","","31","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-14","2010","06","14","","16.8","","12.1","","14.5","","3.5","","0.0","","","M","","M","","M","","","31","","65",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-15","2010","06","15","","14.7","","10.1","","12.4","","5.6","","0.0","","","M","","M","","M","","","32","","91",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-16","2010","06","16","","15.5","","11.2","","13.4","","4.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-17","2010","06","17","","14.4","","12.2","","13.3","","4.7","","0.0","","","M","","M","","M","","","12","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-18","2010","06","18","","16.2","","12.1","","14.2","","3.8","","0.0","","","M","","M","","M","","","32","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-19","2010","06","19","","16.3","","12.8","","14.6","","3.4","","0.0","","","M","","M","","M","","","15","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-20","2010","06","20","","14.6","","12.6","","13.6","","4.4","","0.0","","","M","","M","","M","","","14","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-21","2010","06","21","","15.0","","11.8","","13.4","","4.6","","0.0","","","M","","M","","M","","","12","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-22","2010","06","22","","17.6","","12.9","","15.3","","2.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-23","2010","06","23","","21.6","","15.2","","18.4","","0.0","","0.4","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-24","2010","06","24","","18.5","","14.1","","16.3","","1.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-25","2010","06","25","","18.5","","13.0","","15.8","","2.2","","0.0","","","M","","M","","M","","","15","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-26","2010","06","26","","15.6","","11.6","","13.6","","4.4","","0.0","","","M","","M","","M","","","14","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-27","2010","06","27","","15.7","","12.7","","14.2","","3.8","","0.0","","","M","","M","","M","","","16","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-28","2010","06","28","","15.5","","12.9","","14.2","","3.8","","0.0","","","M","","M","","M","","","24","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-29","2010","06","29","","16.2","","12.7","","14.5","","3.5","","0.0","","","M","","M","","M","","","27","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-06-30","2010","06","30","","16.0","","12.6","","14.3","","3.7","","0.0","","","M","","M","","M","","","28","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-01","2010","07","01","","16.3","","11.8","","14.1","","3.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-02","2010","07","02","","16.9","","13.0","","15.0","","3.0","","0.0","","","M","","M","","M","","","32","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-03","2010","07","03","","19.0","","12.6","","15.8","","2.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-04","2010","07","04","","17.9","","12.6","","15.3","","2.7","","0.0","","","M","","M","","M","","","17","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-05","2010","07","05","","17.0","","13.7","","15.4","","2.6","","0.0","","","M","","M","","M","","","31","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-06","2010","07","06","","20.7","","13.7","","17.2","","0.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-07","2010","07","07","","23.0","","17.2","","20.1","","0.0","","2.1","","","M","","M","","M","","","33","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-08","2010","07","08","","26.3","","18.3","","22.3","","0.0","","4.3","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-09","2010","07","09","","26.3","","18.1","","22.2","","0.0","","4.2","","","M","","M","","M","","","31","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-10","2010","07","10","","22.3","","17.7","","20.0","","0.0","","2.0","","","M","","M","","M","","","29","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-11","2010","07","11","","19.1","","14.8","","17.0","","1.0","","0.0","","","M","","M","","M","","","14","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-12","2010","07","12","","18.0","","14.3","","16.2","","1.8","","0.0","","","M","","M","","M","","","31","","67",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-13","2010","07","13","","18.5","","13.7","","16.1","","1.9","","0.0","","","M","","M","","M","","","31","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-14","2010","07","14","","23.3","","14.3","","18.8","","0.0","","0.8","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-15","2010","07","15","","19.2","","14.2","","16.7","","1.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-16","2010","07","16","","19.9","","15.2","","17.6","","0.4","","0.0","","","M","","M","","M","","","32","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-17","2010","07","17","","19.6","","14.2","","16.9","","1.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-18","2010","07","18","","19.0","","14.0","","16.5","","1.5","","0.0","","","M","","M","","M","","","32","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-19","2010","07","19","","18.9","","13.7","","16.3","","1.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-20","2010","07","20","","20.9","","14.4","","17.7","","0.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-21","2010","07","21","","21.3","","15.4","","18.4","","0.0","","0.4","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-22","2010","07","22","","19.2","","15.6","","17.4","","0.6","","0.0","","","M","","M","","M","","","31","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-23","2010","07","23","","20.5","","13.9","","17.2","","0.8","","0.0","","","M","","M","","M","","","33","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-24","2010","07","24","","22.0","","15.9","","19.0","","0.0","","1.0","","","M","","M","","M","","","31","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-25","2010","07","25","","21.3","","15.4","","18.4","","0.0","","0.4","","","M","","M","","M","","","32","","59",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-26","2010","07","26","","21.4","","15.3","","18.4","","0.0","","0.4","","","M","","M","","M","","","33","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-27","2010","07","27","","20.4","","15.2","","17.8","","0.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-28","2010","07","28","","20.2","","14.6","","17.4","","0.6","","0.0","","","M","","M","","M","","","15","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-29","2010","07","29","","19.6","","13.7","","16.7","","1.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-30","2010","07","30","","21.3","","15.6","","18.5","","0.0","","0.5","","","M","","M","","M","","","32","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-07-31","2010","07","31","","18.8","","16.4","","17.6","","0.4","","0.0","","","M","","M","","M","","","32","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-01","2010","08","01","","17.7","","14.0","","15.9","","2.1","","0.0","","","M","","M","","M","","","16","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-02","2010","08","02","","20.5","","16.6","","18.6","","0.0","","0.6","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-03","2010","08","03","","22.2","","16.5","","19.4","","0.0","","1.4","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-04","2010","08","04","","24.5","","17.7","","21.1","","0.0","","3.1","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-05","2010","08","05","","24.8","","18.4","","21.6","","0.0","","3.6","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-06","2010","08","06","","18.5","","15.4","","17.0","","1.0","","0.0","","","M","","M","","M","","","14","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-07","2010","08","07","","16.8","","14.3","","15.6","","2.4","","0.0","","","M","","M","","M","","","13","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-08","2010","08","08","","20.8","","15.8","","18.3","","0.0","","0.3","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-09","2010","08","09","","17.2","","14.9","","16.1","","1.9","","0.0","","","M","","M","","M","","","31","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-10","2010","08","10","","20.9","","14.0","","17.5","","0.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-11","2010","08","11","","20.3","","14.3","","17.3","","0.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-12","2010","08","12","","19.4","","15.8","","17.6","","0.4","","0.0","","","M","","M","","M","","","31","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-13","2010","08","13","","23.0","","17.2","","20.1","","0.0","","2.1","","","M","","M","","M","","","33","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-14","2010","08","14","","24.9","","19.2","","22.1","","0.0","","4.1","","","M","","M","","M","","","36","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-15","2010","08","15","","25.4","","19.2","","22.3","","0.0","","4.3","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-16","2010","08","16","","25.8","","18.0","","21.9","","0.0","","3.9","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-17","2010","08","17","","25.9","","16.8","","21.4","","0.0","","3.4","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-18","2010","08","18","","18.9","","14.3","","16.6","","1.4","","0.0","","","M","","M","","M","","","14","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-19","2010","08","19","","17.8","","14.4","","16.1","","1.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-20","2010","08","20","","16.9","","12.5","","14.7","","3.3","","0.0","","","M","","M","","M","","","14","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-21","2010","08","21","","19.5","","13.8","","16.7","","1.3","","0.0","","","M","","M","","M","","","27","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-22","2010","08","22","","18.9","","15.6","","17.3","","0.7","","0.0","","","M","","M","","M","","","29","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-23","2010","08","23","","18.4","","13.0","","15.7","","2.3","","0.0","","","M","","M","","M","","","11","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-24","2010","08","24","","19.6","","16.4","","18.0","","0.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-25","2010","08","25","","24.2","","16.0","","20.1","","0.0","","2.1","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-26","2010","08","26","","18.3","","15.9","","17.1","","0.9","","0.0","","","M","","M","","M","","","29","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-27","2010","08","27","","18.6","","15.1","","16.9","","1.1","","0.0","","","M","","M","","M","","","31","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-28","2010","08","28","","18.2","","13.9","","16.1","","1.9","","0.0","","","M","","M","","M","","","32","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-29","2010","08","29","","17.7","","13.2","","15.5","","2.5","","0.0","","","M","","M","","M","","","31","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-30","2010","08","30","","18.8","","13.1","","16.0","","2.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-08-31","2010","08","31","","17.5","","11.9","","14.7","","3.3","","0.0","","","M","","M","","M","","","14","","65",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-01","2010","09","01","","19.6","","13.6","","16.6","","1.4","","0.0","","","M","","M","","M","","","30","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-02","2010","09","02","","18.0","","13.3","","15.7","","2.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-03","2010","09","03","","23.4","","15.7","","19.6","","0.0","","1.6","","","M","","M","","M","","","31","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-04","2010","09","04","","18.0","","14.2","","16.1","","1.9","","0.0","","","M","","M","","M","","","31","","63",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-05","2010","09","05","","18.0","","13.2","","15.6","","2.4","","0.0","","","M","","M","","M","","","32","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-06","2010","09","06","","14.9","","11.4","","13.2","","4.8","","0.0","","","M","","M","","M","","","16","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-07","2010","09","07","","15.8","","12.7","","14.3","","3.7","","0.0","","","M","","M","","M","","","32","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-08","2010","09","08","","18.4","","13.7","","16.1","","1.9","","0.0","","","M","","M","","M","","","33","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-09","2010","09","09","","15.6","","11.6","","13.6","","4.4","","0.0","","","M","","M","","M","","","16","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-10","2010","09","10","","15.8","","13.0","","14.4","","3.6","","0.0","","","M","","M","","M","","","17","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-11","2010","09","11","","15.1","","11.8","","13.5","","4.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-12","2010","09","12","","13.8","","12.0","","12.9","","5.1","","0.0","","","M","","M","","M","","","17","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-13","2010","09","13","","14.9","","12.8","","13.9","","4.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-14","2010","09","14","","15.9","","13.3","","14.6","","3.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-15","2010","09","15","","17.0","","13.9","","15.5","","2.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-16","2010","09","16","","17.5","","14.9","","16.2","","1.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-17","2010","09","17","","16.9","","15.1","","16.0","","2.0","","0.0","","","M","","M","","M","","","33","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-18","2010","09","18","","16.4","","14.4","","15.4","","2.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-19","2010","09","19","","16.4","","14.9","","15.7","","2.3","","0.0","","","M","","M","","M","","","10","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-20","2010","09","20","","17.2","","13.5","","15.4","","2.6","","0.0","","","M","","M","","M","","","17","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-21","2010","09","21","","15.3","","11.6","","13.5","","4.5","","0.0","","","M","","M","","M","","","12","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-22","2010","09","22","","18.2","","12.2","","15.2","","2.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-23","2010","09","23","","14.8","","12.2","","13.5","","4.5","","0.0","","","M","","M","","M","","","17","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-24","2010","09","24","","15.4","","12.7","","14.1","","3.9","","0.0","","","M","","M","","M","","","18","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-25","2010","09","25","","20.0","","13.8","","16.9","","1.1","","0.0","","","M","","M","","M","","","10","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-26","2010","09","26","","17.3","","14.2","","15.8","","2.2","","0.0","","","M","","M","","M","","","12","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-27","2010","09","27","","17.4","","13.9","","15.7","","2.3","","0.0","","","M","","M","","M","","","18","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-28","2010","09","28","","20.4","","14.9","","17.7","","0.3","","0.0","","","M","","M","","M","","","20","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-29","2010","09","29","","16.2","","12.1","","14.2","","3.8","","0.0","","","M","","M","","M","","","32","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-09-30","2010","09","30","","15.4","","11.6","","13.5","","4.5","","0.0","","","M","","M","","M","","","33","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-01","2010","10","01","","18.6","","13.7","","16.2","","1.8","","0.0","","","M","","M","","M","","","11","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-02","2010","10","02","","17.1","","13.9","","15.5","","2.5","","0.0","","","M","","M","","M","","","32","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-03","2010","10","03","","14.8","","12.8","","13.8","","4.2","","0.0","","","M","","M","","M","","","32","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-04","2010","10","04","","14.4","","10.4","","12.4","","5.6","","0.0","","","M","","M","","M","","","30","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-05","2010","10","05","","13.5","","11.5","","12.5","","5.5","","0.0","","","M","","M","","M","","","33","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-06","2010","10","06","","15.7","","11.0","","13.4","","4.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-07","2010","10","07","","13.6","","11.1","","12.4","","5.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-08","2010","10","08","","16.3","","12.7","","14.5","","3.5","","0.0","","","M","","M","","M","","","14","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-09","2010","10","09","","15.2","","13.3","","14.3","","3.7","","0.0","","","M","","M","","M","","","16","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-10","2010","10","10","","17.0","","12.5","","14.8","","3.2","","0.0","","","M","","M","","M","","","17","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-11","2010","10","11","","12.6","","10.1","","11.4","","6.6","","0.0","","","M","","M","","M","","","15","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-12","2010","10","12","","13.2","","10.8","","12.0","","6.0","","0.0","","","M","","M","","M","","","18","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-13","2010","10","13","","13.8","","10.5","","12.2","","5.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-14","2010","10","14","","12.5","","10.8","","11.7","","6.3","","0.0","","","M","","M","","M","","","12","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-15","2010","10","15","","12.2","","9.4","","10.8","","7.2","","0.0","","","M","","M","","M","","","31","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-16","2010","10","16","","11.6","","7.7","","9.7","","8.3","","0.0","","","M","","M","","M","","","34","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-17","2010","10","17","","12.0","","7.3","","9.7","","8.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-18","2010","10","18","","11.1","","9.0","","10.1","","7.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-19","2010","10","19","","14.5","","9.4","","12.0","","6.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-20","2010","10","20","","11.8","","8.7","","10.3","","7.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-21","2010","10","21","","12.5","","7.4","","10.0","","8.0","","0.0","","","M","","M","","M","","","10","","109",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-22","2010","10","22","","13.0","","11.3","","12.2","","5.8","","0.0","","","M","","M","","M","","","17","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-23","2010","10","23","","14.4","","10.4","","12.4","","5.6","","0.0","","","M","","M","","M","","","15","","69",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-24","2010","10","24","","12.3","","10.1","","11.2","","6.8","","0.0","","","M","","M","","M","","","16","","74",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-25","2010","10","25","","11.5","","9.9","","10.7","","7.3","","0.0","","","M","","M","","M","","","19","","65",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-26","2010","10","26","","10.2","","8.1","","9.2","","8.8","","0.0","","","M","","M","","M","","","18","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-27","2010","10","27","","11.6","","8.4","","10.0","","8.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-28","2010","10","28","","11.0","","9.5","","10.3","","7.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-29","2010","10","29","","12.0","","8.9","","10.5","","7.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-30","2010","10","30","","12.0","","8.5","","10.3","","7.7","","0.0","","","M","","M","","M","","","15","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-10-31","2010","10","31","","11.8","","9.8","","10.8","","7.2","","0.0","","","M","","M","","M","","","14","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-01","2010","11","01","","13.1","","8.5","","10.8","","7.2","","0.0","","","M","","M","","M","","","17","","72",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-02","2010","11","02","","13.7","","9.7","","11.7","","6.3","","0.0","","","M","","M","","M","","","21","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-03","2010","11","03","","13.3","","9.2","","11.3","","6.7","","0.0","","","M","","M","","M","","","34","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-04","2010","11","04","","13.1","","9.1","","11.1","","6.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-05","2010","11","05","","11.7","","8.5","","10.1","","7.9","","0.0","","","M","","M","","M","","","31","","59",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-06","2010","11","06","","12.1","","7.2","","9.7","","8.3","","0.0","","","M","","M","","M","","","10","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-07","2010","11","07","","11.7","","9.2","","10.5","","7.5","","0.0","","","M","","M","","M","","","18","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-08","2010","11","08","","9.2","","7.4","","8.3","","9.7","","0.0","","","M","","M","","M","","","1","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-09","2010","11","09","","8.4","","6.3","","7.4","","10.6","","0.0","","","M","","M","","M","","","11","","61",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-10","2010","11","10","","8.4","","6.7","","7.6","","10.4","","0.0","","","M","","M","","M","","","35","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-11","2010","11","11","","8.9","","5.6","","7.3","","10.7","","0.0","","","M","","M","","M","","","13","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-12","2010","11","12","","9.5","","7.5","","8.5","","9.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-13","2010","11","13","","8.2","","6.5","","7.4","","10.6","","0.0","","","M","","M","","M","","","8","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-14","2010","11","14","","8.8","","6.7","","7.8","","10.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-15","2010","11","15","","13.2","","8.1","","10.7","","7.3","","0.0","","","M","","M","","M","","","27","","61",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-16","2010","11","16","","10.7","","8.5","","9.6","","8.4","","0.0","","","M","","M","","M","","","31","","61",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-17","2010","11","17","","9.4","","6.4","","7.9","","10.1","","0.0","","","M","","M","","M","","","16","","76",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-18","2010","11","18","","6.7","","2.7","","4.7","","13.3","","0.0","","","M","","M","","M","","","18","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-19","2010","11","19","","3.4","","0.9","","2.2","","15.8","","0.0","","","M","","M","","M","","","10","E","50","E"
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-20","2010","11","20","","4.2","","0.3","","2.3","","15.7","","0.0","","","M","","M","","M","","","9","E","65","E"
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-21","2010","11","21","","1.3","","-1.7","","-0.2","","18.2","","0.0","","","M","","M","","M","","","12","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-22","2010","11","22","","-1.5","","-3.7","","-2.6","","20.6","","0.0","","","M","","M","","M","","","2","","67",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-23","2010","11","23","","-2.8","","-6.9","","-4.9","","22.9","","0.0","","","M","","M","","M","","","1","","69",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-24","2010","11","24","","-1.7","","-5.4","","-3.6","","21.6","","0.0","","","M","","M","","M","","","11","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2010-11-25","2010","11","25","","3.3","","-2.9","","0.2","","17.8","","0.0","","","M","","M","","M","","","11","","43",""
